countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
COM,1967,7780.856407329909,2031.459392289705,2437.611678028339,752.3613415572474,3946.308760532272,9480.333835641484,76289.03715903644,34340.29172692804,16745.63725677144,17071.91173933792,22881.59964974762,117416.4345598931,.2116751634534148,245.9957573743679,245.9957573743679,,,,
COM,1968,7855.162395465964,1690.85552302059,2437.611678028339,752.3613415572474,3373.027494733863,9710.461012287098,76289.04205451347,28314.32541125544,16599.76954956364,16939.05667363777,19424.66776258828,117894.7861801975,.2175810463575783,247.5594428337419,247.5594428337419,,,,
COM,1969,8385.916561637243,1690.85552302059,2437.611678028339,1005.685380230604,3932.976599925898,9890.41997578768,78506.74682151177,27271.36886027113,15957.95060353629,21788.27898602104,21729.2891294283,115561.3854865025,.2237050616099312,259.9550821385466,259.9550821385466,,,,
COM,1970,8067.46443,2615.351958,3164.96366,1435.140175,5346.181874999999,10358.671552,73184.25363971875,40945.6823451993,20188.12046273266,30291.02097705164,28807.76920078428,118932.1035430917,.230054,276.400794802734,276.400794802734,3438.870397,55122.20759175489,,
COM,1971,8888.447260999999,2883.938159,3487.062804,1579.004237,5891.459634,11412.872639,76315.06220379173,42733.06913118926,21051.78711989952,31511.41395687458,30043.16959184347,124023.8757430875,.234644,275.354312550959,275.354312550959,3790.821407,57508.05425170684,,
COM,1972,9587.270446,3107.929386,3761.199334,1701.179866,6351.32443,12308.561606,78008.19806942518,43657.52909827316,21518.73886868833,32200.72928917891,30701.2909831063,126764.530065094,.239235,252.025491795188,252.025491795188,4085.092196,58750.92078607729,,
COM,1973,11313.010153,3664.551937,4438.210953,2020.377506,7497.765461,14527.731286,83713.3342009288,46783.51659903207,23092.6660699877,34825.07721652953,32954.80742725464,136046.2322276976,.244208,222.887294303251,222.887294303251,4821.698319,63027.28870517914,,
COM,1974,13806.9407,4491.139558,5416.73927,2442.588068,9157.256271999999,17728.530239,86248.24671946721,48416.40979026677,23791.96626016424,35357.09107399768,33963.79338141222,140180.0095848508,.250104,240.702627920466,240.702627920466,5897.802173999999,65087.33320126093,,
COM,1975,19095.744728,6173.901417,7491.356833,3376.624236,12630.556811,24506.355707,91960.53176267486,51382.47799956536,25367.15356168816,37925.4215528736,36162.67618915468,149398.5465677389,.25729,214.311084266163,214.311084266163,8114.098426,69142.24181973656,,
COM,1976,20961.183674,6774.162283,8223.197834000001,3815.653312,13909.855576,26937.511475,92175.30962605539,51291.41606944401,25427.43404098328,39235.2693057967,36312.97140496183,149833.6715210774,.265953,238.948469414465,238.948469414465,8940.930913,69330.88054890049,,
COM,1977,23868.642015,7861.196066,9364.838507,4102.449858,15864.87219,30638.673987,95822.64818670819,54512.17783185319,26433.22961942134,37539.8094390242,37771.08085149463,155788.6942660804,.2759,245.677604691197,245.677604691197,10264.054993,72817.91696919053,,
COM,1978,28482.550813,9040.946646999999,11172.570464,5029.280263,18685.597373,36494.073504,98940.22910659634,54507.17090716289,27290.63796548079,41534.04771417673,38744.45638998638,160526.0618733067,.286634,225.653948039319,225.653948039319,11911.241802,73565.63389421206,,
COM,1979,35635.066093,11501.750689,13979.951839,7046.680311,23880.468951,45985.702857,108010.8840664388,59359.47540956178,29799.47586702185,50278.96265359116,42783.44396744451,175878.5829272112,.297447,212.719841671533,212.719841671533,15375.304861,81337.45695634636,,
COM,1980,42739.352906,14864.551655,16774.237117,6049.387642,28544.772054,54673.312903,116109.2584628975,70385.98890725101,32028.10841053819,33672.59660455694,45844.80547676518,188865.9428306147,.307829,211.277765044038,211.277765044038,18822.47166,90939.26676036854,.06695877,
COM,1981,51056.90195799999,14392.24812,20014.07972,9729.653705999999,32181.841257,65059.439776,121653.4346391859,60513.26372327359,33546.13470319586,61213.40507453746,46704.07415869444,196165.4713231462,.317606,271.729149913798,271.729149913798,19553.213587,84521.83406223296,.068680406,
COM,1982,55907.25698,18967.543922,21941.314425,14710.401879,39900.34536,73731.661173,126764.9032980629,69148.74233379809,34998.15236950435,76647.15642483554,51951.67920486252,208687.9309008803,.326946,328.603468108712,328.603468108712,26413.154179,99130.80706779416,.070153691,
COM,1983,66031.805901,22088.154954,25176.985033,22454.686089,48044.25860299999,89039.514687,133721.4188248381,70652.92036669429,35666.96691400296,82747.62949112404,53613.17607816069,218748.8397547944,.336096,381.062806893197,381.062806893197,28739.411924,96967.9419114062,.071680434,
COM,1984,71109.586092,36267.442066,27720.936085,11288.63653,54932.996251,98409.449603,136314.7095663234,90831.21894384132,37400.59448016014,57897.27254704274,58089.82987463137,227739.991032767,.345466,436.9529630426301,436.9529630426301,39799.258159,104891.1747860111,.073341556,
COM,1985,77353.42926599999,28968.270346,29502.326788,23299.463316,54225.381371,107770.999769,139041.0006446924,92647.84602857358,38148.60600105068,59055.21785485477,77091.50028791331,232294.7983040647,.355337,449.2591556833849,449.2591556833849,36823.163752,106989.0009073211,.075357817,
COM,1986,85888.071985,22795.745691,32402.555524,24653.253052,49170.972825,117899.41407,139381.6879564621,109286.587128022,43184.24321524519,73255.41243419674,77156.76519598773,236940.6819503731,.36576,346.302968978403,346.302968978403,29768.528935,126203.2952686295,.077773586,
COM,1987,90999.15319899999,25411.203723,33569.31421,24278.288376,52673.256867,123692.76541,142248.8958993588,111512.0375774162,43322.01581908734,72541.3654266692,77769.88257576375,240821.7477974864,.376654,300.534015672123,300.534015672123,27179.301581,105602.2537518794,.080470569,
COM,1988,95548.07748199999,23005.459731,34942.339164,29980.988557,54362.27178,129477.735772,147481.1642471893,97997.58796150527,44945.7656069206,83055.34219618846,77837.69757038413,247293.8808046652,.387963,297.845694870891,297.845694870891,27338.599749,102136.7359034037,.083425462,
COM,1989,101961.213353,20507.646161,36477.876936,25451.738981,52456.338492,132832.222389,151881.5057697751,82814.04268946307,44869.4959341373,69932.90803914567,73308.53607465587,243246.5024317818,.399632,319.005596230123,319.005596230123,23115.934046,82003.33102641777,.086836539,
