"","COUNTRY","SECTPERF","FUNCTION","GENDER","MEASURE","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS"
"54205","DEU","PNP","_O","_T","HC","P1Y","PER","0","2002",NA,"D"
"54206","DEU","PNP","_O","_T","HC","P1Y","PER","0","2003",NA,"D"
"54207","DEU","PNP","_O","_T","HC","P1Y","PER","0","2004",NA,"D"
"54208","DEU","PNP","_O","_T","HC","P1Y","PER","0","2005",NA,"D"
"54209","DEU","PNP","_O","_T","HC","P1Y","PER","0","2006",NA,"D"
"54210","DEU","PNP","_O","_T","HC","P1Y","PER","0","2007",NA,"D"
"54211","DEU","PNP","_O","_T","HC","P1Y","PER","0","2008",NA,"D"
"54212","DEU","PNP","_O","_T","HC","P1Y","PER","0","2009",NA,"D"
"54213","DEU","PNP","_O","_T","HC","P1Y","PER","0","2010",NA,"D"
"54214","DEU","PNP","_O","_T","HC","P1Y","PER","0","2011",NA,"D"
"54215","DEU","PNP","_O","_T","HC","P1Y","PER","0","2012",NA,"D"
"54216","DEU","PNP","_O","_T","HC","P1Y","PER","0","2013",NA,"D"
"54217","DEU","PNP","_O","_T","HC","P1Y","PER","0","2014",NA,"D"
"54218","DEU","PNP","_O","_T","HC","P1Y","PER","0","2015",NA,"D"
"54219","DEU","PNP","_O","_T","HC","P1Y","PER","0","2016",NA,"D"
"54220","DEU","PNP","_O","_T","HC","P1Y","PER","0","2017",NA,"D"
"54221","DEU","PNP","_O","_T","HC","P1Y","PER","0","2018",NA,"D"
"54222","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2008",438000,NA
"54223","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2009",426000,NA
"54224","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2010",462000,NA
"54225","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2011",468000,NA
"54226","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2012",465000,NA
"54227","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2013",482000,NA
"54228","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2014",453000,NA
"54229","USA","BES","_TXRSE","_T","HC","P1Y","PER","0","2015",469000,NA
"54230","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1981",NA,"D"
"54231","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1983",NA,"D"
"54232","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1985",NA,"D"
"54233","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1987",NA,"D"
"54234","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1989",NA,"D"
"54235","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1991",NA,"D"
"54236","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1992",NA,"D"
"54237","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1993",NA,"D"
"54238","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1994",NA,"D"
"54239","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1995",NA,"D"
"54240","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1996",NA,"D"
"54241","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1997",NA,"D"
"54242","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1998",NA,"D"
"54243","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","1999",NA,"D"
"54244","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2000",NA,"D"
"54245","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2001",NA,"D"
"54246","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2002",NA,"D"
"54247","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2003",NA,"D"
"54248","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2004",NA,"D"
"54249","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2005",NA,"D"
"54250","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2006",NA,"D"
"54251","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2007",NA,"D"
"54252","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2008",NA,"D"
"54253","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2009",NA,"D"
"54254","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2010",NA,"D"
"54255","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2011",NA,"D"
"54256","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2012",NA,"D"
"54257","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2013",NA,"D"
"54258","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2014",NA,"D"
"54259","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2015",NA,"D"
"54260","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2016",NA,"D"
"54261","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2017",NA,"D"
"54262","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2018",NA,"D"
"54263","DEU","PNP","RSE","_T","FTE","P1Y","FTE","0","2019",NA,"D"
"54264","TUR","HES","_TXRSE","_T","HC","P1Y","PER","0","2016",20249,NA
"54265","TUR","HES","_TXRSE","_T","HC","P1Y","PER","0","2017",19688,NA
"54266","TUR","HES","_TXRSE","_T","HC","P1Y","PER","0","2018",20582,NA
"54267","TUR","HES","_TXRSE","_T","HC","P1Y","PER","0","2019",22007,NA
"54268","TUR","HES","TEC","_T","HC","P1Y","PER","0","2016",11681,NA
"54269","TUR","HES","TEC","_T","HC","P1Y","PER","0","2017",11627,NA
"54270","TUR","HES","TEC","_T","HC","P1Y","PER","0","2018",12713,NA
"54271","TUR","HES","TEC","_T","HC","P1Y","PER","0","2019",13624,NA
"54272","TUR","HES","_O","F","FTE","P1Y","FTE","0","2016",1413,NA
"54273","TUR","HES","_O","F","FTE","P1Y","FTE","0","2017",1491,NA
"54274","TUR","HES","_O","F","FTE","P1Y","FTE","0","2018",1361.07,NA
"54275","TUR","HES","_O","F","FTE","P1Y","FTE","0","2019",1456.483,NA
"54276","TUR","HES","_O","_T","HC","P1Y","PER","0","2016",8568,NA
"54277","TUR","HES","_O","_T","HC","P1Y","PER","0","2017",8061,NA
"54278","TUR","HES","_O","_T","HC","P1Y","PER","0","2018",7869,NA
"54279","TUR","HES","_O","_T","HC","P1Y","PER","0","2019",8383,NA
"54280","TUR","PNP","_T","F","HC","P1Y","PER","0","2016",NA,"D"
"54281","TUR","PNP","_T","F","HC","P1Y","PER","0","2017",NA,"D"
"54282","TUR","PNP","_T","F","HC","P1Y","PER","0","2018",NA,"D"
"54283","TUR","PNP","_T","F","HC","P1Y","PER","0","2019",NA,"D"
"54284","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1981",NA,"D"
"54285","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1983",NA,"D"
"54286","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1985",NA,"D"
"54287","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1987",NA,"D"
"54288","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1989",NA,"D"
"54289","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1991",NA,"D"
"54290","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1992",NA,"D"
"54291","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1993",NA,"D"
"54292","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1994",NA,"D"
"54293","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1995",NA,"D"
"54294","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1996",NA,"D"
"54295","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1997",NA,"D"
"54296","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1998",NA,"D"
"54297","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","1999",NA,"D"
"54298","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2000",NA,"D"
"54299","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2001",NA,"D"
"54300","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2002",NA,"D"
"54301","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2003",NA,"D"
"54302","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2004",NA,"D"
"54303","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2005",NA,"D"
"54304","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2006",NA,"D"
"54305","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2007",NA,"D"
"54306","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2008",NA,"D"
"54307","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2009",NA,"D"
"54308","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2010",NA,"D"
"54309","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2011",NA,"D"
"54310","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2012",NA,"D"
"54311","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2013",NA,"D"
"54312","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2014",NA,"D"
"54313","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2015",NA,"D"
"54314","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2016",NA,"D"
"54315","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2017",NA,"D"
"54316","DEU","PNP","_O","_T","FTE","P1Y","FTE","0","2018",NA,"D"
"54317","TUR","HES","_O","_T","FTE","P1Y","FTE","0","2016",2819,NA
"54318","TUR","HES","_O","_T","FTE","P1Y","FTE","0","2017",2652,NA
"54319","TUR","HES","_O","_T","FTE","P1Y","FTE","0","2018",2588.9,NA
"54320","TUR","HES","_O","_T","FTE","P1Y","FTE","0","2019",2758.007,NA
"54321","TUR","HES","TEC","F","FTE","P1Y","FTE","0","2016",3447,NA
"54322","TUR","HES","TEC","F","FTE","P1Y","FTE","0","2017",3987,NA
"54323","TUR","HES","TEC","F","FTE","P1Y","FTE","0","2018",3951,NA
"54324","TUR","HES","TEC","F","FTE","P1Y","FTE","0","2019",4624.5,NA
"54325","TUR","HES","_TXRSE","F","FTE","P1Y","FTE","0","2016",4860,NA
"54326","TUR","HES","_TXRSE","F","FTE","P1Y","FTE","0","2017",5478,NA
"54327","TUR","HES","_TXRSE","F","FTE","P1Y","FTE","0","2018",5312.07,NA
"54328","TUR","HES","_TXRSE","F","FTE","P1Y","FTE","0","2019",6080.983,NA
"54329","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1981",NA,"D"
"54330","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1983",NA,"D"
"54331","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1985",NA,"D"
"54332","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1987",NA,"D"
"54333","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1989",NA,"D"
"54334","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1991",NA,"D"
"54335","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1992",NA,"D"
"54336","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1993",NA,"D"
"54337","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1994",NA,"D"
"54338","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1995",NA,"D"
"54339","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1996",NA,"D"
"54340","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1997",NA,"D"
"54341","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1998",NA,"D"
"54342","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","1999",NA,"D"
"54343","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2000",NA,"D"
"54344","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2001",NA,"D"
"54345","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2002",NA,"D"
"54346","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2003",NA,"D"
"54347","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2004",NA,"D"
"54348","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2005",NA,"D"
"54349","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2006",NA,"D"
"54350","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2007",NA,"D"
"54351","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2008",NA,"D"
"54352","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2009",NA,"D"
"54353","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2010",NA,"D"
"54354","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2011",NA,"D"
"54355","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2012",NA,"D"
"54356","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2013",NA,"D"
"54357","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2014",NA,"D"
"54358","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2015",NA,"D"
"54359","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2016",NA,"D"
"54360","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2017",NA,"D"
"54361","DEU","PNP","_TXRSE","_T","FTE","P1Y","FTE","0","2018",NA,"D"
"54362","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1981",NA,"D"
"54363","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1983",NA,"D"
"54364","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1985",NA,"D"
"54365","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1987",NA,"D"
"54366","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1989",NA,"D"
"54367","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1991",NA,"D"
"54368","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1992",NA,"D"
"54369","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1993",NA,"D"
"54370","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1994",NA,"D"
"54371","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1995",NA,"D"
"54372","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1996",NA,"D"
"54373","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1997",NA,"D"
"54374","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1998",NA,"D"
"54375","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","1999",NA,"D"
"54376","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2000",NA,"D"
"54377","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2001",NA,"D"
"54378","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2002",NA,"D"
"54379","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2003",NA,"D"
"54380","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2004",NA,"D"
"54381","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2005",NA,"D"
"54382","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2006",NA,"D"
"54383","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2007",NA,"D"
"54384","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2008",NA,"D"
"54385","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2009",NA,"D"
"54386","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2010",NA,"D"
"54387","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2011",NA,"D"
"54388","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2012",NA,"D"
"54389","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2013",NA,"D"
"54390","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2014",NA,"D"
"54391","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2015",NA,"D"
"54392","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2016",NA,"D"
"54393","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2017",NA,"D"
"54394","DEU","PNP","TEC","_T","FTE","P1Y","FTE","0","2018",NA,"D"
"54395","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1991",NA,"D"
"54396","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1992",NA,"D"
"54397","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1993",NA,"D"
"54398","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1994",NA,"D"
"54399","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1995",NA,"D"
"54400","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1996",NA,"D"
"54401","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1997",NA,"D"
"54402","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1998",NA,"D"
"54403","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","1999",NA,"D"
"54404","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2000",NA,"D"
"54405","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2001",NA,"D"
"54406","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2002",NA,"D"
"54407","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2003",NA,"D"
"54408","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2004",NA,"D"
"54409","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2005",NA,"D"
"54410","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2006",NA,"D"
"54411","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2007",NA,"D"
"54412","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2008",NA,"D"
"54413","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2009",NA,"D"
"54414","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2010",NA,"D"
"54415","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2011",NA,"D"
"54416","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2012",NA,"D"
"54417","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2013",NA,"D"
"54418","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2014",NA,"D"
"54419","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2015",NA,"D"
"54420","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2016",NA,"D"
"54421","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2017",NA,"D"
"54422","DEU","PNP","_TXRSE","_T","HC","P1Y","PER","0","2018",NA,"D"
"54423","USA","BES","_O","_T","HC","P1Y","PER","0","2008",194000,NA
"54424","USA","BES","_O","_T","HC","P1Y","PER","0","2009",179000,NA
"54425","USA","BES","_O","_T","HC","P1Y","PER","0","2010",170000,NA
"54426","USA","BES","_O","_T","HC","P1Y","PER","0","2011",160000,NA
"54427","USA","BES","_O","_T","HC","P1Y","PER","0","2012",162000,NA
"54428","USA","BES","_O","_T","HC","P1Y","PER","0","2013",174000,NA
"54429","USA","BES","_O","_T","HC","P1Y","PER","0","2014",158000,NA
"54430","USA","BES","_O","_T","HC","P1Y","PER","0","2015",167000,NA
"54431","USA","BES","_T","F","HC","P1Y","PER","0","2008",356000,NA
"54432","USA","BES","_T","F","HC","P1Y","PER","0","2009",347000,NA
"54433","USA","BES","_T","F","HC","P1Y","PER","0","2010",352000,NA
"54434","USA","BES","_T","F","HC","P1Y","PER","0","2011",352000,NA
"54435","USA","BES","_T","F","HC","P1Y","PER","0","2012",361000,NA
"54436","USA","BES","_T","F","HC","P1Y","PER","0","2013",371000,NA
"54437","USA","BES","_T","F","HC","P1Y","PER","0","2014",376000,NA
"54438","USA","BES","_T","F","HC","P1Y","PER","0","2015",389000,NA
"54439","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1991",NA,"D"
"54440","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1992",NA,"D"
"54441","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1993",NA,"D"
"54442","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1994",NA,"D"
"54443","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1995",NA,"D"
"54444","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1996",NA,"D"
"54445","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1997",NA,"D"
"54446","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1998",NA,"D"
"54447","DEU","PNP","TEC","_T","HC","P1Y","PER","0","1999",NA,"D"
"54448","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2000",NA,"D"
"54449","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2001",NA,"D"
"54450","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2002",NA,"D"
"54451","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2003",NA,"D"
"54452","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2004",NA,"D"
"54453","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2005",NA,"D"
"54454","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2006",NA,"D"
"54455","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2007",NA,"D"
"54456","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2008",NA,"D"
"54457","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2009",NA,"D"
"54458","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2010",NA,"D"
"54459","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2011",NA,"D"
"54460","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2012",NA,"D"
"54461","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2013",NA,"D"
"54462","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2014",NA,"D"
"54463","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2015",NA,"D"
"54464","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2016",NA,"D"
"54465","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2017",NA,"D"
"54466","DEU","PNP","TEC","_T","HC","P1Y","PER","0","2018",NA,"D"
"54467","USA","BES","TEC","_T","HC","P1Y","PER","0","2008",244000,NA
"54468","USA","BES","TEC","_T","HC","P1Y","PER","0","2009",247000,NA
"54469","USA","BES","TEC","_T","HC","P1Y","PER","0","2010",292000,NA
"54470","USA","BES","TEC","_T","HC","P1Y","PER","0","2011",308000,NA
"54471","USA","BES","TEC","_T","HC","P1Y","PER","0","2012",303000,NA
"54472","USA","BES","TEC","_T","HC","P1Y","PER","0","2013",308000,NA
"54473","USA","BES","TEC","_T","HC","P1Y","PER","0","2014",295000,NA
"54474","USA","BES","TEC","_T","HC","P1Y","PER","0","2015",302000,NA
"54475","TUR","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2016",11580,NA
"54476","TUR","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2017",11373,NA
"54477","TUR","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2018",12123.65,NA
"54478","TUR","HES","_TXRSE","_T","FTE","P1Y","FTE","0","2019",12976.007,NA
"54479","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1991",NA,"D"
"54480","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1992",NA,"D"
"54481","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1993",NA,"D"
"54482","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1994",NA,"D"
"54483","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1995",NA,"D"
"54484","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1996",NA,"D"
"54485","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1997",NA,"D"
"54486","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1998",NA,"D"
"54487","DEU","PNP","RSE","_T","HC","P1Y","PER","0","1999",NA,"D"
"54488","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2000",NA,"D"
"54489","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2001",NA,"D"
"54490","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2002",NA,"D"
"54491","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2003",NA,"D"
"54492","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2004",NA,"D"
"54493","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2005",NA,"D"
"54494","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2006",NA,"D"
"54495","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2007",NA,"D"
"54496","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2008",NA,"D"
"54497","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2009",NA,"D"
"54498","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2010",NA,"D"
"54499","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2011",NA,"D"
"54500","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2012",NA,"D"
"54501","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2013",NA,"D"
"54502","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2014",NA,"D"
"54503","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2015",NA,"D"
"54504","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2016",NA,"D"
"54505","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2017",NA,"D"
"54506","DEU","PNP","RSE","_T","HC","P1Y","PER","0","2018",NA,"D"
"54507","TUR","HES","TEC","_T","FTE","P1Y","FTE","0","2016",8761,NA
"54508","TUR","HES","TEC","_T","FTE","P1Y","FTE","0","2017",8721,NA
"54509","TUR","HES","TEC","_T","FTE","P1Y","FTE","0","2018",9534.75,NA
"54510","TUR","HES","TEC","_T","FTE","P1Y","FTE","0","2019",10218,NA
"54511","LTU","_T","_TXRSE","F","FTE","P1Y","FTE","0","2013",1449,NA
"54512","LTU","_T","_TXRSE","F","FTE","P1Y","FTE","0","2014",1461,NA
"54513","LTU","_T","_TXRSE","F","FTE","P1Y","FTE","0","2015",1378,NA
"54514","LTU","_T","_TXRSE","F","FTE","P1Y","FTE","0","2016",1416,NA
"54515","LTU","_T","_TXRSE","F","FTE","P1Y","FTE","0","2017",1409.1,NA
"54516","LTU","_T","_TXRSE","F","FTE","P1Y","FTE","0","2018",1494.5,NA
"54517","LTU","BES","RSE","F","HC","P1Y","PER","0","2000",153,NA
"54518","LTU","BES","RSE","F","HC","P1Y","PER","0","2001",248,NA
"54519","LTU","BES","RSE","F","HC","P1Y","PER","0","2002",113,NA
"54520","LTU","BES","RSE","F","HC","P1Y","PER","0","2003",187,NA
"54521","LTU","BES","RSE","F","HC","P1Y","PER","0","2004",196,NA
"54522","LTU","BES","RSE","F","HC","P1Y","PER","0","2005",277,NA
"54523","LTU","BES","RSE","F","HC","P1Y","PER","0","2006",360,NA
"54524","LTU","BES","RSE","F","HC","P1Y","PER","0","2007",434,NA
"54525","LTU","BES","RSE","F","HC","P1Y","PER","0","2008",535,NA
"54526","LTU","BES","RSE","F","HC","P1Y","PER","0","2009",463,NA
"54527","LTU","BES","RSE","F","HC","P1Y","PER","0","2010",542,NA
"54528","LTU","BES","RSE","F","HC","P1Y","PER","0","2011",624,NA
"54529","LTU","BES","RSE","F","HC","P1Y","PER","0","2012",631,NA
